product_id,category,description,sales,profit,monthly_demand,price,description
OFF-ST-10002301,Office Supplies,Tennsco Commercial Shelving,374.256,-48.6126,10.0,93.564,Tennsco Commercial Shelving
OFF-ST-10002344,Office Supplies,"Carina 42""Hx23 3/4""W Media Storage Unit",1635.796,-110.1328,5.0,1635.796,"Carina 42""Hx23 3/4""W Media Storage Unit"
OFF-ST-10002352,Office Supplies,Iris Project Case,225.036,47.88,11.0,56.259,Iris Project Case
OFF-ST-10002370,Office Supplies,"Sortfiler Multipurpose Personal File Organizer, Black",483.414,118.92840000000001,19.0,120.8535,"Sortfiler Multipurpose Personal File Organizer, Black"
OFF-ST-10002406,Office Supplies,Pizazz Global Quick File,353.29200000000003,94.6104,19.0,88.32300000000001,Pizazz Global Quick File
OFF-ST-10002444,Office Supplies,Recycled Eldon Regeneration Jumbo File,235.77599999999998,58.944,5.0,58.943999999999996,Recycled Eldon Regeneration Jumbo File
OFF-ST-10002485,Office Supplies,Rogers Deluxe File Chest,443.99600000000004,-34.7284,13.0,110.99900000000001,Rogers Deluxe File Chest
OFF-ST-10002486,Office Supplies,Eldon Shelf Savers Cubes and Bins,300.14,-7.677999999999999,5.0,75.035,Eldon Shelf Savers Cubes and Bins
OFF-ST-10002554,Office Supplies,Tennsco Industrial Shelving,1281.442,-108.5802,5.0,1281.442,Tennsco Industrial Shelving
OFF-ST-10002562,Office Supplies,Staple magnet,219.492,30.391199999999998,19.0,73.164,Staple magnet
OFF-ST-10002574,Office Supplies,"SAFCO Commercial Wire Shelving, Black",4199.456,-635.444,11.0,2099.728,"SAFCO Commercial Wire Shelving, Black"
OFF-ST-10002583,Office Supplies,Fellowes Neat Ideas Storage Cubes,480.70399999999995,-18.1888,6.0,120.17599999999999,Fellowes Neat Ideas Storage Cubes
OFF-ST-10002615,Office Supplies,"Dual Level, Single-Width Filing Carts",6574.544,1640.5348,18.0,3287.272,"Dual Level, Single-Width Filing Carts"
OFF-ST-10002743,Office Supplies,SAFCO Boltless Steel Shelving,4704.696,-470.4696,9.0,4704.696,SAFCO Boltless Steel Shelving
OFF-ST-10002756,Office Supplies,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",4384.044,-36.533699999999996,12.0,1096.011,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand"
OFF-ST-10002790,Office Supplies,Safco Industrial Shelving,827.12,-104.1285,12.0,275.70666666666665,Safco Industrial Shelving
OFF-ST-10002957,Office Supplies,Sterilite Show Offs Storage Containers,78.144,-6.336,7.0,39.072,Sterilite Show Offs Storage Containers
OFF-ST-10002974,Office Supplies,"Trav-L-File Heavy-Duty Shuttle II, Black",1193.818,278.848,11.0,298.4545,"Trav-L-File Heavy-Duty Shuttle II, Black"
OFF-ST-10003058,Office Supplies,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,709.5,205.755,7.0,709.5,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays
OFF-ST-10003123,Office Supplies,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,858.8820000000001,201.07160000000002,10.0,286.29400000000004,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems
OFF-ST-10003208,Office Supplies,Adjustable Depth Letter/Legal Cart,7730.196,1932.549,10.0,3865.098,Adjustable Depth Letter/Legal Cart
OFF-ST-10003221,Office Supplies,Staple magnet,53.4,14.418,7.0,26.7,Staple magnet
OFF-ST-10003282,Office Supplies,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",1051.7759999999998,277.2864,11.0,262.94399999999996,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers"
OFF-ST-10003306,Office Supplies,Letter Size Cart,4600.092,1252.8822,7.0,1533.3639999999998,Letter Size Cart
OFF-ST-10003324,Office Supplies,Belkin OmniView SE Rackmount Kit,248.35999999999999,0.0,12.0,82.78666666666666,Belkin OmniView SE Rackmount Kit
OFF-ST-10003327,Office Supplies,Akro-Mils 12-Gallon Tote,113.202,21.548099999999998,14.0,37.734,Akro-Mils 12-Gallon Tote
OFF-ST-10003442,Office Supplies,Eldon Portable Mobile Manager,899.304,197.3944,8.0,299.768,Eldon Portable Mobile Manager
OFF-ST-10003455,Office Supplies,"Tenex File Box, Personal Filing Tote with Lid, Black",338.118,62.660399999999996,19.0,338.118,"Tenex File Box, Personal Filing Tote with Lid, Black"
OFF-ST-10003470,Office Supplies,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",6819.312,181.66199999999998,19.0,2273.104,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units"
OFF-ST-10003479,Office Supplies,"Eldon Base for stackable storage shelf, platinum",872.256,-52.569,17.0,436.128,"Eldon Base for stackable storage shelf, platinum"
OFF-ST-10003572,Office Supplies,Portfile Personal File Boxes,99.11999999999999,7.434,5.0,49.559999999999995,Portfile Personal File Boxes
OFF-ST-10003638,Office Supplies,Mobile Personal File Cube,449.664,90.6354,8.0,449.664,Mobile Personal File Cube
OFF-ST-10003641,Office Supplies,Space Solutions Industrial Galvanized Steel Shelving.,520.0799999999999,-20.488,18.0,260.03999999999996,Space Solutions Industrial Galvanized Steel Shelving.
OFF-ST-10003656,Office Supplies,Safco Industrial Wire Shelving,1363.058,-126.7068,11.0,681.529,Safco Industrial Wire Shelving
OFF-ST-10003692,Office Supplies,Recycled Steel Personal File for Hanging File Folders,1053.032,151.65949999999998,15.0,351.0106666666666,Recycled Steel Personal File for Hanging File Folders
OFF-ST-10003716,Office Supplies,Tennsco Double-Tier Lockers,9630.856,429.7882,8.0,4815.428,Tennsco Double-Tier Lockers
OFF-ST-10003722,Office Supplies,Project Tote Personal File,193.61399999999998,44.1945,17.0,193.61399999999998,Project Tote Personal File
OFF-ST-10003805,Office Supplies,"24 Capacity Maxi Data Binder Racks, Pearl",3537.24,536.9025,10.0,1179.08,"24 Capacity Maxi Data Binder Racks, Pearl"
OFF-ST-10003816,Office Supplies,Fellowes High-Stak Drawer Files,3946.656,419.3322,13.0,986.664,Fellowes High-Stak Drawer Files
OFF-ST-10003994,Office Supplies,"Belkin 19"" Center-Weighted Shelf, Gray",849.3119999999999,-47.184,5.0,283.104,"Belkin 19"" Center-Weighted Shelf, Gray"
OFF-ST-10003996,Office Supplies,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",218.416,52.0344,17.0,218.416,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite"
OFF-ST-10004123,Office Supplies,Safco Industrial Wire Shelving System,2511.0480000000002,-218.352,9.0,837.0160000000001,Safco Industrial Wire Shelving System
OFF-ST-10004180,Office Supplies,Safco Commercial Shelving,483.704,-7.441599999999999,15.0,161.23466666666667,Safco Commercial Shelving
OFF-ST-10004186,Office Supplies,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",2552.54,51.050799999999995,11.0,2552.54,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D"
OFF-ST-10004258,Office Supplies,Portable Personal File Box,224.66400000000002,55.3113,5.0,74.888,Portable Personal File Box
OFF-ST-10004337,Office Supplies,"SAFCO Commercial Wire Shelving, 72h",1445.2640000000001,-24.496,18.0,1445.2640000000001,"SAFCO Commercial Wire Shelving, 72h"
OFF-ST-10004340,Office Supplies,"Fellowes Mobile File Cart, Black",2300.66,485.00399999999996,8.0,2300.66,"Fellowes Mobile File Cart, Black"
OFF-ST-10004459,Office Supplies,Tennsco Single-Tier Lockers,9158.296,-825.7479999999999,10.0,2289.574,Tennsco Single-Tier Lockers
OFF-ST-10004507,Office Supplies,Advantus Rolling Storage Box,428.75,90.7235,6.0,214.375,Advantus Rolling Storage Box
OFF-ST-10004634,Office Supplies,"Personal Folder Holder, Ebony",145.73000000000002,35.872,14.0,72.86500000000001,"Personal Folder Holder, Ebony"
OFF-ST-10004804,Office Supplies,"Belkin 19"" Vented Equipment Shelf, Black",1400.256,-179.6652,9.0,466.752,"Belkin 19"" Vented Equipment Shelf, Black"
OFF-ST-10004835,Office Supplies,Plastic Stacking Crates & Casters,35.712,2.6784,15.0,11.904000000000002,Plastic Stacking Crates & Casters
OFF-ST-10004946,Office Supplies,Desktop 3-Pocket Hot File,259.68,59.510000000000005,14.0,64.92,Desktop 3-Pocket Hot File
OFF-ST-10004950,Office Supplies,Acco Perma 3000 Stacking Storage Drawers,373.44399999999996,16.5742,5.0,93.36099999999999,Acco Perma 3000 Stacking Storage Drawers
OFF-ST-10004950,Office Supplies,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",279.18,23.265,10.0,69.795,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost"
OFF-ST-10004963,Office Supplies,Eldon Gobal File Keepers,348.22,-0.6055999999999999,10.0,348.22,Eldon Gobal File Keepers
OFF-SU-10000151,Office Supplies,High Speed Automatic Electric Letter Opener,17030.311999999998,-262.00480000000005,17.0,4257.5779999999995,High Speed Automatic Electric Letter Opener
OFF-SU-10000157,Office Supplies,Compact Automatic Electric Letter Opener,2982.75,-57.268800000000006,19.0,745.6875,Compact Automatic Electric Letter Opener
OFF-SU-10000381,Office Supplies,Acme Forged Steel Scissors with Black Enamel Handles,279.3,67.7768,19.0,93.10000000000001,Acme Forged Steel Scissors with Black Enamel Handles
OFF-SU-10000432,Office Supplies,Acco Side-Punched Conventional Columnar Pads,41.64,-7.8075,8.0,10.41,Acco Side-Punched Conventional Columnar Pads
OFF-SU-10000646,Office Supplies,Premier Automatic Letter Opener,2836.366,-427.8586,17.0,2836.366,Premier Automatic Letter Opener
OFF-SU-10000898,Office Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",458.7,103.416,12.0,458.7,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L"
OFF-SU-10000946,Office Supplies,Staple remover,153.216,34.2342,8.0,51.072,Staple remover
OFF-SU-10000952,Office Supplies,Fiskars Home & Office Scissors,97.68,27.3504,12.0,24.42,Fiskars Home & Office Scissors
OFF-SU-10001165,Office Supplies,Acme Elite Stainless Steel Scissors,95.076,21.0168,19.0,23.769,Acme Elite Stainless Steel Scissors
OFF-SU-10001212,Office Supplies,Kleencut Forged Office Shears by Acme United Corporation,9.568,2.2880000000000003,17.0,9.568,Kleencut Forged Office Shears by Acme United Corporation
OFF-SU-10001218,Office Supplies,Fiskars Softgrip Scissors,307.44,86.0832,12.0,76.86,Fiskars Softgrip Scissors
OFF-SU-10001225,Office Supplies,Staple remover,80.224,-6.3296,9.0,20.056,Staple remover
OFF-SU-10001574,Office Supplies,Acme Value Line Scissors,76.64999999999999,20.44,17.0,19.162499999999998,Acme Value Line Scissors
OFF-SU-10001664,Office Supplies,Acme Office Executive Series Stainless Steel Trimmers,159.402,26.2242,19.0,79.701,Acme Office Executive Series Stainless Steel Trimmers
OFF-SU-10001935,Office Supplies,Staple remover,29.648000000000003,-3.8368,8.0,9.882666666666667,Staple remover
OFF-SU-10002189,Office Supplies,Acme Rosewood Handle Letter Opener,43.67,-3.4936000000000003,16.0,21.835,Acme Rosewood Handle Letter Opener
OFF-SU-10002301,Office Supplies,Serrated Blade or Curved Handle Hand Letter Openers,23.864,-4.1133999999999995,17.0,7.954666666666667,Serrated Blade or Curved Handle Hand Letter Openers
OFF-SU-10002503,Office Supplies,Acme Preferred Stainless Steel Scissors,90.88,26.3552,6.0,90.88,Acme Preferred Stainless Steel Scissors
OFF-SU-10002522,Office Supplies,Acme Kleen Earth Office Shears,44.232,11.1744,15.0,11.058,Acme Kleen Earth Office Shears
OFF-SU-10002537,Office Supplies,Acme Box Cutter Scissors,306.9,72.2238,19.0,102.3,Acme Box Cutter Scissors
OFF-SU-10002557,Office Supplies,Fiskars Spring-Action Scissors,75.492,13.4208,7.0,37.746,Fiskars Spring-Action Scissors
OFF-SU-10002573,Office Supplies,"Acme 10"" Easy Grip Assistive Scissors",448.76800000000003,129.722,7.0,112.19200000000001,"Acme 10"" Easy Grip Assistive Scissors"
OFF-SU-10002881,Office Supplies,Martin Yale Chadless Opener Electric Letter Opener,16656.2,-1299.1836,8.0,16656.2,Martin Yale Chadless Opener Electric Letter Opener
OFF-SU-10003002,Office Supplies,Letter Slitter,10.08,0.3024,8.0,3.36,Letter Slitter
OFF-SU-10003505,Office Supplies,Premier Electric Letter Opener,2641.6079999999997,-7.105427357601002e-15,14.0,880.536,Premier Electric Letter Opener
OFF-SU-10003567,Office Supplies,Stiletto Hand Letter Openers,136.32,-21.983999999999998,15.0,45.44,Stiletto Hand Letter Openers
OFF-SU-10003936,Office Supplies,Acme Serrated Blade Letter Opener,13.992,-1.7489999999999999,15.0,3.498,Acme Serrated Blade Letter Opener
OFF-SU-10004115,Office Supplies,Acme Stainless Steel Office Snips,81.424,12.431700000000001,9.0,40.712,Acme Stainless Steel Office Snips
OFF-SU-10004231,Office Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,196.01999999999998,37.026,8.0,98.00999999999999,Acme Tagit Stainless Steel Antibacterial Scissors
OFF-SU-10004261,Office Supplies,"Fiskars 8"" Scissors, 2/Pack",217.224,45.8584,15.0,72.408,"Fiskars 8"" Scissors, 2/Pack"
OFF-SU-10004290,Office Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",45.144,10.1916,18.0,45.144,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut"
OFF-SU-10004498,Office Supplies,Martin-Yale Premier Letter Opener,236.99200000000002,-12.879999999999999,14.0,236.99200000000002,Martin-Yale Premier Letter Opener
OFF-SU-10004661,Office Supplies,Acme Titanium Bonded Scissors,102.0,20.23,12.0,51.0,Acme Titanium Bonded Scissors
OFF-SU-10004664,Office Supplies,Acme Softgrip Scissors,166.056,33.1298,10.0,166.056,Acme Softgrip Scissors
OFF-SU-10004737,Office Supplies,Acme Design Stainless Steel Bent Scissors,88.92,24.0084,10.0,44.46,Acme Design Stainless Steel Bent Scissors
OFF-SU-10004768,Office Supplies,Acme Kleencut Forged Steel Scissors,35.587999999999994,7.462,12.0,11.862666666666664,Acme Kleencut Forged Steel Scissors
OFF-SU-10004782,Office Supplies,"Elite 5"" Scissors",179.14,37.18,11.0,89.57,"Elite 5"" Scissors"
OFF-SU-10004884,Office Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,195.05200000000002,49.8641,19.0,97.52600000000001,Acme Galleria Hot Forged Steel Scissors with Colored Handles
TEC-AC-10000023,Technology,"Maxell 74 Minute CD-R Spindle, 50/Pack",503.28,181.1808,14.0,167.76,"Maxell 74 Minute CD-R Spindle, 50/Pack"
TEC-AC-10000057,Technology,Microsoft Natural Ergonomic Keyboard 4000,557.814,107.66409999999999,18.0,557.814,Microsoft Natural Ergonomic Keyboard 4000
TEC-AC-10000109,Technology,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,1489.334,255.3144,15.0,744.667,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive
TEC-AC-10000158,Technology,Sony 64GB Class 10 Micro SDHC R40 Memory Card,899.75,132.0833,16.0,449.875,Sony 64GB Class 10 Micro SDHC R40 Memory Card
TEC-AC-10000171,Technology,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",248.292,91.0404,14.0,82.764,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack"
TEC-AC-10000199,Technology,Kingston Digital DataTraveler 8GB USB 2.0,44.03,-2.0229999999999997,17.0,44.03,Kingston Digital DataTraveler 8GB USB 2.0
TEC-AC-10000290,Technology,Sabrent 4-Port USB 2.0 Hub,96.418,29.197,12.0,48.209,Sabrent 4-Port USB 2.0 Hub
TEC-AC-10000303,Technology,Logitech M510 Wireless Mouse,239.94,52.3869,18.0,79.98,Logitech M510 Wireless Mouse
TEC-AC-10000358,Technology,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,888.966,196.0284,6.0,444.483,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB
TEC-AC-10000387,Technology,KeyTronic KT800P2 - Keyboard - Black,75.1,1.2015999999999998,13.0,18.775,KeyTronic KT800P2 - Keyboard - Black
TEC-AC-10000397,Technology,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",419.88,29.391599999999997,5.0,139.96,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard"
TEC-AC-10000420,Technology,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,1399.8,429.7386,19.0,1399.8,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning
TEC-AC-10000474,Technology,Kensington Expert Mouse Optical USB Trackball for PC or Mac,1690.8220000000001,360.962,12.0,1690.8220000000001,Kensington Expert Mouse Optical USB Trackball for PC or Mac
TEC-AC-10000487,Technology,SanDisk Cruzer 4 GB USB Flash Drive,25.96,5.5165,16.0,25.96,SanDisk Cruzer 4 GB USB Flash Drive
TEC-AC-10000521,Technology,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",80.78,16.156,15.0,80.78,"Verbatim Slim CD and DVD Storage Cases, 50/Pack"
TEC-AC-10000580,Technology,Logitech G13 Programmable Gameboard with LCD Display,1039.87,43.194599999999994,16.0,519.935,Logitech G13 Programmable Gameboard with LCD Display
TEC-AC-10000682,Technology,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,321.846,106.176,16.0,160.923,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse
TEC-AC-10000710,Technology,Maxell DVD-RAM Discs,296.64,127.5552,8.0,296.64,Maxell DVD-RAM Discs
TEC-AC-10000736,Technology,Logitech G600 MMO Gaming Mouse,1615.798,540.7324,8.0,1615.798,Logitech G600 MMO Gaming Mouse
TEC-AC-10000844,Technology,Logitech Gaming G510s - Keyboard,2362.7219999999998,676.5204,9.0,2362.7219999999998,Logitech Gaming G510s - Keyboard
TEC-AC-10000865,Technology,WD My Passport Ultra 500GB Portable External Hard Drive,708.0,120.36,12.0,354.0,WD My Passport Ultra 500GB Portable External Hard Drive
TEC-AC-10000892,Technology,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,1890.0,622.8,9.0,1890.0,NETGEAR N750 Dual Band Wi-Fi Gigabit Router
TEC-AC-10000926,Technology,NETGEAR RangeMax WNR1000 Wireless Router,59.976,11.9952,12.0,59.976,NETGEAR RangeMax WNR1000 Wireless Router
TEC-AC-10000927,Technology,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,491.836,32.989000000000004,19.0,122.959,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand 
TEC-AC-10000990,Technology,Imation Bio 2GB USB Flash Drive Imation Corp,2098.88,881.5296,14.0,524.72,Imation Bio 2GB USB Flash Drive Imation Corp
TEC-AC-10000991,Technology,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,582.6759999999999,57.3278,5.0,582.6759999999999,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive
TEC-AC-10001013,Technology,Logitech ClearChat Comfort/USB Headset H390,533.078,160.2163,16.0,177.69266666666667,Logitech ClearChat Comfort/USB Headset H390
TEC-AC-10001090,Technology,Micro Innovations Wireless Classic Keyboard with Mouse,107.964,9.5968,19.0,107.964,Micro Innovations Wireless Classic Keyboard with Mouse
TEC-AC-10001101,Technology,Sony 16GB Class 10 Micro SDHC R40 Memory Card,190.772,5.155999999999999,14.0,47.693,Sony 16GB Class 10 Micro SDHC R40 Memory Card
TEC-AC-10001109,Technology,Logitech Trackman Marble Mouse,773.742,286.70439999999996,13.0,257.914,Logitech Trackman Marble Mouse
TEC-AC-10001114,Technology,Microsoft Wireless Mobile Mouse 4000,591.852,183.954,10.0,197.284,Microsoft Wireless Mobile Mouse 4000
TEC-AC-10001142,Technology,First Data FD10 PIN Pad,1722.2,15.800000000000004,7.0,1722.2,First Data FD10 PIN Pad
TEC-AC-10001266,Technology,Memorex Micro Travel Drive 8 GB,299.0,113.1,17.0,74.75,Memorex Micro Travel Drive 8 GB
TEC-AC-10001267,Technology,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,467.21999999999997,143.76,18.0,116.80499999999999,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...
TEC-AC-10001284,Technology,Enermax Briskie RF Wireless Keyboard and Mouse Combo,469.402,150.3748,12.0,156.46733333333333,Enermax Briskie RF Wireless Keyboard and Mouse Combo
TEC-AC-10001314,Technology,Case Logic 2.4GHz Wireless Keyboard,1229.754,-11.997600000000006,13.0,1229.754,Case Logic 2.4GHz Wireless Keyboard
TEC-AC-10001383,Technology,Logitech Wireless Touch Keyboard K400,364.854,53.7285,10.0,182.427,Logitech Wireless Touch Keyboard K400
TEC-AC-10001432,Technology,Enermax Aurora Lite Keyboard,1641.1499999999999,722.106,15.0,820.5749999999999,Enermax Aurora Lite Keyboard
TEC-AC-10001445,Technology,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,42.42,8.9082,11.0,10.605,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink
TEC-AC-10001465,Technology,SanDisk Cruzer 64 GB USB Flash Drive,1184.032,319.61600000000004,5.0,592.016,SanDisk Cruzer 64 GB USB Flash Drive
TEC-AC-10001539,Technology,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,1247.844,377.5528,18.0,311.961,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology
TEC-AC-10001542,Technology,SanDisk Cruzer 16 GB USB Flash Drive,107.912,14.924,9.0,26.978,SanDisk Cruzer 16 GB USB Flash Drive
TEC-AC-10001552,Technology,Logitech K350 2.4Ghz Wireless Keyboard,1154.664,47.2815,9.0,288.666,Logitech K350 2.4Ghz Wireless Keyboard
TEC-AC-10001553,Technology,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",373.78,24.8054,14.0,186.89,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack"
TEC-AC-10001590,Technology,Dell Slim USB Multimedia Keyboard,125.0,30.0,18.0,31.25,Dell Slim USB Multimedia Keyboard
TEC-AC-10001606,Technology,Logitech Wireless Performance Mouse MX for PC and Mac,1799.82,497.9502,8.0,599.9399999999999,Logitech Wireless Performance Mouse MX for PC and Mac
TEC-AC-10001635,Technology,KeyTronic KT400U2 - Keyboard - Black,148.03199999999998,24.672,10.0,148.03199999999998,KeyTronic KT400U2 - Keyboard - Black
TEC-AC-10001714,Technology,Logitech MX Performance Wireless Mouse,789.822,211.8159,11.0,789.822,Logitech MX Performance Wireless Mouse
TEC-AC-10001767,Technology,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,927.768,37.9905,13.0,231.942,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card
TEC-AC-10001772,Technology,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,718.65,280.2735,5.0,718.65,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive
TEC-AC-10001838,Technology,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,5119.744000000001,2155.8922000000002,19.0,2559.8720000000003,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset
TEC-AC-10001874,Technology,Logitech Wireless Anywhere Mouse MX for PC and Mac,551.908,89.985,10.0,275.954,Logitech Wireless Anywhere Mouse MX for PC and Mac
TEC-AC-10001908,Technology,Logitech Wireless Headset h800,2799.72,719.928,11.0,2799.72,Logitech Wireless Headset h800
TEC-AC-10001956,Technology,Microsoft Arc Touch Mouse,359.70000000000005,91.124,7.0,179.85000000000002,Microsoft Arc Touch Mouse
TEC-AC-10001990,Technology,Kensington Orbit Wireless Mobile Trackball for PC and Mac,1703.7160000000001,357.5404,12.0,1703.7160000000001,Kensington Orbit Wireless Mobile Trackball for PC and Mac
TEC-AC-10001998,Technology,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,207.896,62.7686,19.0,207.896,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired
TEC-AC-10002001,Technology,Logitech Wireless Gaming Headset G930,2879.82,763.1523,9.0,2879.82,Logitech Wireless Gaming Headset G930
TEC-AC-10002006,Technology,Memorex Micro Travel Drive 16 GB,556.452,126.1611,19.0,139.113,Memorex Micro Travel Drive 16 GB
TEC-AC-10002018,Technology,AmazonBasics 3-Button USB Wired Mouse,88.074,32.2938,13.0,88.074,AmazonBasics 3-Button USB Wired Mouse
TEC-AC-10002049,Technology,Logitech G19 Programmable Gaming Keyboard,4389.246,729.0612,9.0,1097.3115,Logitech G19 Programmable Gaming Keyboard
TEC-AC-10002049,Technology,Plantronics Savi W720 Multi-Device Wireless Headset System,9367.289999999999,3696.2819999999997,13.0,9367.289999999999,Plantronics Savi W720 Multi-Device Wireless Headset System
TEC-AC-10002076,Technology,Microsoft Natural Keyboard Elite,1497.0,20.957999999999995,14.0,1497.0,Microsoft Natural Keyboard Elite
TEC-AC-10002134,Technology,Rosewill 107 Normal Keys USB Wired Standard Keyboard,105.14399999999999,0.8087999999999997,8.0,105.14399999999999,Rosewill 107 Normal Keys USB Wired Standard Keyboard
TEC-AC-10002167,Technology,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,357.0,23.25,13.0,178.5,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive
TEC-AC-10002217,Technology,Imation Clip USB flash drive - 8 GB,443.68,1.88,9.0,110.92,Imation Clip USB flash drive - 8 GB
TEC-AC-10002253,Technology,Imation Bio 8GB USB Flash Drive Imation Corp,2659.84,398.976,14.0,664.96,Imation Bio 8GB USB Flash Drive Imation Corp
TEC-AC-10002305,Technology,KeyTronic E03601U1 - Keyboard - Beige,324.0,58.32,13.0,324.0,KeyTronic E03601U1 - Keyboard - Beige
TEC-AC-10002323,Technology,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,884.0,38.012,7.0,884.0,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card
TEC-AC-10002331,Technology,"Maxell 74 Minute CDR, 10/Pack",232.764,72.5676,19.0,116.382,"Maxell 74 Minute CDR, 10/Pack"
TEC-AC-10002335,Technology,Logitech Media Keyboard K200,503.856,50.3856,8.0,251.928,Logitech Media Keyboard K200
TEC-AC-10002345,Technology,HP Standard 104 key PS/2 Keyboard,275.5,58.0,13.0,137.75,HP Standard 104 key PS/2 Keyboard
TEC-AC-10002370,Technology,Maxell CD-R Discs,15.76,3.7036,14.0,3.94,Maxell CD-R Discs
TEC-AC-10002380,Technology,Sony 8GB Class 10 Micro SDHC R40 Memory Card,27.192,0.3399,15.0,6.798,Sony 8GB Class 10 Micro SDHC R40 Memory Card
TEC-AC-10002399,Technology,SanDisk Cruzer 32 GB USB Flash Drive,361.38,102.708,10.0,90.345,SanDisk Cruzer 32 GB USB Flash Drive
TEC-AC-10002402,Technology,Razer Kraken PRO Over Ear PC and Music Headset,2159.73,479.94,6.0,2159.73,Razer Kraken PRO Over Ear PC and Music Headset
TEC-AC-10002473,Technology,Maxell 4.7GB DVD-R,1231.692,411.2262,11.0,307.923,Maxell 4.7GB DVD-R
TEC-AC-10002550,Technology,Maxell 4.7GB DVD-RW 3/Pack,146.55599999999998,41.418,6.0,48.852,Maxell 4.7GB DVD-RW 3/Pack
TEC-AC-10002550,Technology,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",472.86,-32.2695,15.0,157.62,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack"
TEC-AC-10002558,Technology,Imation Swivel Flash Drive USB flash drive - 8 GB,54.57599999999999,17.6235,6.0,27.287999999999997,Imation Swivel Flash Drive USB flash drive - 8 GB
